Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Career
2,2,4,3,4,3,4,3,4,4,3,3,3,4,4,3,3,3,Marketing Specialist
2,2,4,3,4,2,4,3,3,4,3,3,3,4,4,3,3,3,Marketing Specialist
2,2,4,3,4,3,4,3,3,4,3,3,3,4,4,3,3,3,Marketing Specialist
2,2,4,3,4,3,4,3,4,4,4,3,3,4,4,3,3,3,Marketing Specialist
2,2,4,3,4,3,4,3,4,4,3,3,3,4,4,3,3,3,Marketing Specialist
2,2,4,3,4,3,4,3,3,4,4,3,3,4,4,3,3,3,Marketing Specialist
2,2,4,3,4,3,4,3,4,4,3,3,3,4,4,3,3,3,Marketing Specialist
2,2,4,3,4,2,4,3,4,4,3,3,3,4,4,3,3,3,Marketing Specialist
2,2,4,3,4,3,4,3,3,4,4,3,3,4,4,3,3,3,Marketing Specialist
2,2,4,3,4,2,4,3,3,4,4,3,3,4,4,3,3,3,Marketing Specialist
2,2,4,3,4,3,4,3,4,4,3,3,3,4,4,3,3,3,Marketing Specialist
2,2,4,3,4,3,4,3,4,4,3,3,3,4,4,3,3,3,Marketing Specialist
2,2,4,3,4,2,4,3,4,4,4,3,3,4,4,3,3,3,Marketing Specialist
2,2,4,3,4,3,4,3,3,4,4,3,3,4,4,3,3,3,Marketing Specialist
2,2,4,3,4,3,4,3,4,4,4,3,3,4,4,3,3,3,Marketing Specialist
2,2,4,3,4,3,4,3,4,4,3,3,3,4,4,3,3,3,Marketing Specialist
2,2,4,3,4,2,4,3,4,4,4,3,3,4,4,3,3,3,Marketing Specialist
2,2,4,3,4,2,4,3,3,4,3,3,3,4,4,3,3,3,Marketing Specialist
2,2,4,3,4,3,4,3,4,4,3,3,3,4,4,3,3,3,Marketing Specialist
2,2,4,3,4,2,4,3,4,4,3,3,3,4,4,3,3,3,Marketing Specialist
2,2,4,3,4,3,4,3,3,4,4,3,3,4,4,3,3,3,Marketing Specialist
2,2,4,3,4,2,4,3,4,4,3,3,3,4,4,3,3,3,Marketing Specialist
2,2,4,3,4,3,4,3,4,4,3,3,3,4,4,3,3,3,Marketing Specialist
2,2,4,3,4,3,4,3,4,4,4,3,3,4,4,3,3,3,Marketing Specialist
2,2,4,3,4,2,4,3,3,4,3,3,3,4,4,3,3,3,Marketing Specialist
2,2,4,3,4,3,4,3,3,4,3,3,3,4,4,3,3,3,Marketing Specialist
2,2,4,3,4,3,4,3,3,4,4,3,3,4,4,3,3,3,Marketing Specialist
2,2,4,3,4,2,4,3,3,4,3,3,3,4,4,3,3,3,Marketing Specialist
2,2,4,3,4,2,4,3,3,4,3,3,3,4,4,3,3,3,Marketing Specialist
2,2,4,3,4,2,4,3,3,4,4,3,3,4,4,3,3,3,Marketing Specialist
2,2,4,3,4,3,4,3,4,4,3,3,3,4,4,3,3,3,Marketing Specialist
2,2,4,3,4,2,4,3,4,4,4,3,3,4,4,3,3,3,Marketing Specialist
2,2,4,3,4,3,4,3,4,4,4,3,3,4,4,3,3,3,Marketing Specialist
2,2,4,3,4,2,4,3,3,4,4,3,3,4,4,3,3,3,Marketing Specialist
2,2,4,3,4,2,4,3,4,4,3,3,3,4,4,3,3,3,Marketing Specialist
2,2,4,3,4,3,4,3,3,4,3,3,3,4,4,3,3,3,Marketing Specialist
2,2,4,3,4,3,4,3,3,4,3,3,3,4,4,3,3,3,Marketing Specialist
2,2,4,3,4,2,4,3,4,4,4,3,3,4,4,3,3,3,Marketing Specialist
2,2,4,3,4,3,4,3,3,4,3,3,3,4,4,3,3,3,Marketing Specialist
2,2,4,3,4,2,4,3,4,4,3,3,3,4,4,3,3,3,Marketing Specialist
2,2,4,3,4,3,4,3,4,4,4,3,3,4,4,3,3,3,Marketing Specialist
2,2,4,3,4,2,4,3,4,4,4,3,3,4,4,3,3,3,Marketing Specialist
2,2,4,3,4,3,4,3,3,4,4,3,3,4,4,3,3,3,Marketing Specialist
2,2,4,3,4,2,4,3,3,4,3,3,3,4,4,3,3,3,Marketing Specialist
2,2,4,3,4,3,4,3,4,4,3,3,3,4,4,3,3,3,Marketing Specialist
2,2,4,3,4,3,4,3,4,4,3,3,3,4,4,3,3,3,Marketing Specialist
2,2,4,3,4,2,4,3,4,4,4,3,3,4,4,3,3,3,Marketing Specialist
2,2,4,3,4,3,4,3,3,4,3,3,3,4,4,3,3,3,Marketing Specialist
2,2,4,3,4,3,4,3,3,4,4,3,3,4,4,3,3,3,Marketing Specialist
2,2,4,3,4,3,4,3,3,4,3,3,3,4,4,3,3,3,Marketing Specialist
2,2,4,3,4,3,4,3,4,4,4,3,3,4,4,3,3,3,Marketing Specialist
2,2,4,3,4,3,4,3,4,4,4,3,3,4,4,3,3,3,Marketing Specialist
2,2,4,3,4,2,4,3,3,4,3,3,3,4,4,3,3,3,Marketing Specialist
2,2,4,3,4,3,4,3,3,4,4,3,3,4,4,3,3,3,Marketing Specialist
2,2,4,3,4,2,4,3,4,4,4,3,3,4,4,3,3,3,Marketing Specialist
2,2,4,3,4,2,4,3,4,4,4,3,3,4,4,3,3,3,Marketing Specialist
2,2,4,3,4,2,4,3,3,4,3,3,3,4,4,3,3,3,Marketing Specialist
2,2,4,3,4,3,4,3,4,4,4,3,3,4,4,3,3,3,Marketing Specialist
2,2,4,3,4,2,4,3,3,4,3,3,3,4,4,3,3,3,Marketing Specialist
2,2,4,3,4,3,4,3,4,4,4,3,3,4,4,3,3,3,Marketing Specialist
2,2,4,3,4,2,4,3,4,4,4,3,3,4,4,3,3,3,Marketing Specialist
2,2,4,3,4,3,4,3,4,4,3,3,3,4,4,3,3,3,Marketing Specialist
2,2,4,3,4,2,4,3,4,4,4,3,3,4,4,3,3,3,Marketing Specialist
2,2,4,3,4,3,4,3,4,4,4,3,3,4,4,3,3,3,Marketing Specialist
2,2,4,3,4,2,4,3,4,4,4,3,3,4,4,3,3,3,Marketing Specialist
2,2,4,3,4,2,4,3,4,4,4,3,3,4,4,3,3,3,Marketing Specialist
2,2,4,3,4,2,4,3,3,4,3,3,3,4,4,3,3,3,Marketing Specialist
2,2,4,3,4,3,4,3,3,4,4,3,3,4,4,3,3,3,Marketing Specialist
2,2,4,3,4,3,4,3,4,4,4,3,3,4,4,3,3,3,Marketing Specialist
2,2,4,3,4,3,4,3,3,4,4,3,3,4,4,3,3,3,Marketing Specialist
2,2,4,3,4,3,4,3,4,4,4,3,3,4,4,3,3,3,Marketing Specialist
2,2,4,3,4,3,4,3,3,4,3,3,3,4,4,3,3,3,Marketing Specialist
2,2,4,3,4,2,4,3,3,4,3,3,3,4,4,3,3,3,Marketing Specialist
2,2,4,3,4,3,4,3,3,4,4,3,3,4,4,3,3,3,Marketing Specialist
2,2,4,3,4,2,4,3,3,4,4,3,3,4,4,3,3,3,Marketing Specialist
2,2,4,3,4,3,4,3,4,4,3,3,3,4,4,3,3,3,Marketing Specialist
2,2,4,3,4,2,4,3,4,4,4,3,3,4,4,3,3,3,Marketing Specialist
2,2,4,3,4,2,4,3,4,4,3,3,3,4,4,3,3,3,Marketing Specialist
2,2,4,3,4,2,4,3,4,4,3,3,3,4,4,3,3,3,Marketing Specialist
2,2,4,3,4,2,4,3,3,4,4,3,3,4,4,3,3,3,Marketing Specialist
2,2,4,3,4,2,4,3,3,4,3,3,3,4,4,3,3,3,Marketing Specialist
2,2,4,3,4,3,4,3,4,4,4,3,3,4,4,3,3,3,Marketing Specialist
2,2,4,3,4,2,4,3,4,4,4,3,3,4,4,3,3,3,Marketing Specialist
4,3,3,4,3,3,4,3,4,3,3,4,3,4,3,4,3,4,Product Manager
3,3,4,4,3,3,4,3,4,3,3,4,3,4,3,4,3,4,Product Manager
4,3,3,4,3,3,4,3,4,3,4,4,3,4,3,4,3,4,Product Manager
3,3,4,4,3,3,4,3,4,3,4,4,3,4,3,4,3,4,Product Manager
3,3,4,4,3,3,4,3,4,3,3,4,3,4,3,4,3,4,Product Manager
4,3,3,4,3,3,4,3,4,3,3,4,3,4,3,4,3,4,Product Manager
3,3,3,4,3,3,4,3,4,3,3,4,3,4,3,4,3,4,Product Manager
3,3,3,4,3,3,4,3,4,3,3,4,3,4,3,4,3,4,Product Manager
3,3,4,4,3,3,4,3,4,3,4,4,3,4,3,4,3,4,Product Manager
3,3,4,4,3,3,4,3,4,3,3,4,3,4,3,4,3,4,Product Manager
3,3,4,4,3,3,4,3,4,3,4,4,3,4,3,4,3,4,Product Manager
3,3,4,4,3,3,4,3,4,3,4,4,3,4,3,4,3,4,Product Manager
3,3,4,4,3,3,4,3,4,3,4,4,3,4,3,4,3,4,Product Manager
4,3,4,4,3,3,4,3,4,3,4,4,3,4,3,4,3,4,Product Manager
3,3,3,4,3,3,4,3,4,3,4,4,3,4,3,4,3,4,Product Manager
4,3,4,4,3,3,4,3,4,3,3,4,3,4,3,4,3,4,Product Manager
3,3,3,4,3,3,4,3,4,3,4,4,3,4,3,4,3,4,Product Manager
3,3,3,4,3,3,4,3,4,3,4,4,3,4,3,4,3,4,Product Manager
3,3,3,4,3,3,4,3,4,3,3,4,3,4,3,4,3,4,Product Manager
4,3,4,4,3,3,4,3,4,3,3,4,3,4,3,4,3,4,Product Manager
3,3,3,4,3,3,4,3,4,3,3,4,3,4,3,4,3,4,Product Manager
3,3,4,4,3,3,4,3,4,3,3,4,3,4,3,4,3,4,Product Manager
4,3,3,4,3,3,4,3,4,3,4,4,3,4,3,4,3,4,Product Manager
4,3,3,4,3,3,4,3,4,3,3,4,3,4,3,4,3,4,Product Manager
4,3,4,4,3,3,4,3,4,3,4,4,3,4,3,4,3,4,Product Manager
4,3,4,4,3,3,4,3,4,3,3,4,3,4,3,4,3,4,Product Manager
3,3,4,4,3,3,4,3,4,3,3,4,3,4,3,4,3,4,Product Manager
4,3,3,4,3,3,4,3,4,3,3,4,3,4,3,4,3,4,Product Manager
4,3,3,4,3,3,4,3,4,3,3,4,3,4,3,4,3,4,Product Manager
3,3,4,4,3,3,4,3,4,3,3,4,3,4,3,4,3,4,Product Manager
4,3,3,4,3,3,4,3,4,3,3,4,3,4,3,4,3,4,Product Manager
4,3,3,4,3,3,4,3,4,3,4,4,3,4,3,4,3,4,Product Manager
4,3,4,4,3,3,4,3,4,3,4,4,3,4,3,4,3,4,Product Manager
4,3,3,4,3,3,4,3,4,3,3,4,3,4,3,4,3,4,Product Manager
3,3,3,4,3,3,4,3,4,3,4,4,3,4,3,4,3,4,Product Manager
4,3,3,4,3,3,4,3,4,3,3,4,3,4,3,4,3,4,Product Manager
3,3,4,4,3,3,4,3,4,3,4,4,3,4,3,4,3,4,Product Manager
4,3,4,4,3,3,4,3,4,3,4,4,3,4,3,4,3,4,Product Manager
4,3,3,4,3,3,4,3,4,3,3,4,3,4,3,4,3,4,Product Manager
4,3,3,4,3,3,4,3,4,3,4,4,3,4,3,4,3,4,Product Manager
3,3,4,4,3,3,4,3,4,3,3,4,3,4,3,4,3,4,Product Manager
3,3,3,4,3,3,4,3,4,3,3,4,3,4,3,4,3,4,Product Manager
4,3,4,4,3,3,4,3,4,3,4,4,3,4,3,4,3,4,Product Manager
3,3,3,4,3,3,4,3,4,3,3,4,3,4,3,4,3,4,Product Manager
4,3,3,4,3,3,4,3,4,3,4,4,3,4,3,4,3,4,Product Manager
3,3,3,4,3,3,4,3,4,3,3,4,3,4,3,4,3,4,Product Manager
4,3,3,4,3,3,4,3,4,3,4,4,3,4,3,4,3,4,Product Manager
3,3,3,4,3,3,4,3,4,3,4,4,3,4,3,4,3,4,Product Manager
4,3,3,4,3,3,4,3,4,3,4,4,3,4,3,4,3,4,Product Manager
3,3,3,4,3,3,4,3,4,3,4,4,3,4,3,4,3,4,Product Manager
4,3,3,4,3,3,4,3,4,3,4,4,3,4,3,4,3,4,Product Manager
4,3,4,4,3,3,4,3,4,3,3,4,3,4,3,4,3,4,Product Manager
3,3,4,4,3,3,4,3,4,3,4,4,3,4,3,4,3,4,Product Manager
4,3,4,4,3,3,4,3,4,3,3,4,3,4,3,4,3,4,Product Manager
3,3,4,4,3,3,4,3,4,3,4,4,3,4,3,4,3,4,Product Manager
4,3,3,4,3,3,4,3,4,3,3,4,3,4,3,4,3,4,Product Manager
4,3,4,4,3,3,4,3,4,3,4,4,3,4,3,4,3,4,Product Manager
3,3,3,4,3,3,4,3,4,3,3,4,3,4,3,4,3,4,Product Manager
3,3,3,4,3,3,4,3,4,3,4,4,3,4,3,4,3,4,Product Manager
4,3,3,4,3,3,4,3,4,3,4,4,3,4,3,4,3,4,Product Manager
4,3,4,4,3,3,4,3,4,3,3,4,3,4,3,4,3,4,Product Manager
3,3,4,4,3,3,4,3,4,3,3,4,3,4,3,4,3,4,Product Manager
4,3,3,4,3,3,4,3,4,3,3,4,3,4,3,4,3,4,Product Manager
3,3,3,4,3,3,4,3,4,3,3,4,3,4,3,4,3,4,Product Manager
4,3,4,4,3,3,4,3,4,3,4,4,3,4,3,4,3,4,Product Manager
3,3,4,4,3,3,4,3,4,3,3,4,3,4,3,4,3,4,Product Manager
3,3,4,4,3,3,4,3,4,3,4,4,3,4,3,4,3,4,Product Manager
3,3,3,4,3,3,4,3,4,3,3,4,3,4,3,4,3,4,Product Manager
4,3,3,4,3,3,4,3,4,3,3,4,3,4,3,4,3,4,Product Manager
4,3,3,4,3,3,4,3,4,3,4,4,3,4,3,4,3,4,Product Manager
3,3,4,4,3,3,4,3,4,3,4,4,3,4,3,4,3,4,Product Manager
3,3,3,4,3,3,4,3,4,3,3,4,3,4,3,4,3,4,Product Manager
4,3,3,4,3,3,4,3,4,3,4,4,3,4,3,4,3,4,Product Manager
4,3,4,4,3,3,4,3,4,3,4,4,3,4,3,4,3,4,Product Manager
3,3,3,4,3,3,4,3,4,3,4,4,3,4,3,4,3,4,Product Manager
3,3,3,4,3,3,4,3,4,3,4,4,3,4,3,4,3,4,Product Manager
3,3,4,4,3,3,4,3,4,3,3,4,3,4,3,4,3,4,Product Manager
4,3,4,4,3,3,4,3,4,3,4,4,3,4,3,4,3,4,Product Manager
4,3,4,4,3,3,4,3,4,3,4,4,3,4,3,4,3,4,Product Manager
4,3,4,4,3,3,4,3,4,3,3,4,3,4,3,4,3,4,Product Manager
3,3,3,4,3,3,4,3,4,3,4,4,3,4,3,4,3,4,Product Manager
3,3,3,4,3,3,4,3,4,3,4,4,3,4,3,4,3,4,Product Manager
4,3,4,4,3,3,4,3,4,3,4,4,3,4,3,4,3,4,Product Manager
3,3,4,4,3,3,4,3,4,3,4,4,3,4,3,4,3,4,Product Manager
4,3,3,4,3,3,4,3,4,3,4,4,3,4,3,4,3,4,Product Manager
3,3,3,4,3,3,4,3,4,3,3,4,3,4,3,4,3,4,Product Manager
4,3,4,4,3,3,4,3,4,3,4,4,3,4,3,4,3,4,Product Manager
3,3,4,4,3,3,4,3,4,3,4,4,3,4,3,4,3,4,Product Manager
3,3,4,4,3,3,4,3,4,3,4,4,3,4,3,4,3,4,Product Manager
4,3,4,4,3,3,4,3,4,3,3,4,3,4,3,4,3,4,Product Manager
3,3,3,4,3,3,4,3,4,3,3,4,3,4,3,4,3,4,Product Manager
4,3,4,4,3,3,4,3,4,3,4,4,3,4,3,4,3,4,Product Manager
4,3,3,4,3,3,4,3,4,3,3,4,3,4,3,4,3,4,Product Manager
4,3,3,4,3,3,4,3,4,3,3,4,3,4,3,4,3,4,Product Manager
3,3,4,4,3,3,4,3,4,3,3,4,3,4,3,4,3,4,Product Manager
3,3,3,4,3,3,4,3,4,3,4,4,3,4,3,4,3,4,Product Manager
4,3,3,4,3,3,4,3,4,3,3,4,3,4,3,4,3,4,Product Manager
4,3,4,4,3,3,4,3,4,3,3,4,3,4,3,4,3,4,Product Manager
3,3,4,4,3,3,4,3,4,3,3,4,3,4,3,4,3,4,Product Manager
3,3,4,4,3,3,4,3,4,3,4,4,3,4,3,4,3,4,Product Manager
